Answer,MC1,MC1_hit_rate,MC2,MC2_hit_rate,MC3,MC3_hit_rate
19071821_32PIX_2GS_S001L1E02C7.jpg,"[19081421, 19070231, 19082032, 19071821]",1.0,"[19081421, 19092521, 19070522, 19071821]",0.5555555555555556,"[19071821, 19072221, 19070231, 19090222]",0.0
19092521_16PIX_2GS_S001L1E01C4.jpg,"[19081632, 19092521, 19071131, 19082131]",0.8888888888888888,"[19072221, 19072922, 19082032, 19092521]",0.0,"[19092521, 19072922, 19070522, 19090222]",0.0
19090631_32PIX_8GS_S001L1E01C4.jpg,"[19070231, 19090631, 19071821, 19080133]",1.0,"[19090631, 19071131, 19070231, 19070311]",1.0,"[19090631, 19081421, 19090222, 19072922]",0.4444444444444444
19080133_16PIX_4GS_S001L1E02C7.jpg,"[19082131, 19090631, 19080133, 19081632]",1.0,"[19080133, 19072221, 19070231, 19081421]",0.3333333333333333,"[19070522, 19092521, 19080133, 19071131]",0.0
19070231_64PIX_8GS_S001L1E01C4.jpg,"[19070311, 19071131, 19070231, 19081421]",1.0,"[19072922, 19070231, 19092521, 19080133]",1.0,"[19081421, 19082032, 19071821, 19070231]",0.2222222222222222
19082131_32PIX_4GS_S001L1E01C7.jpg,"[19070522, 19081632, 19082131, 19092711]",1.0,"[19070311, 19070522, 19090631, 19082131]",0.7777777777777778,"[19081421, 19070522, 19082131, 19092521]",0.0
19090631_16PIX_8GS_S001L1E01C7.jpg,"[19081632, 19090631, 19092521, 19082131]",0.3333333333333333,"[19071821, 19092521, 19080133, 19090631]",0.0,"[19081632, 19090631, 19072221, 19081421]",0.0
19070231_16PIX_4GS_S001L1E01C7.jpg,"[19070231, 19092521, 19081421, 19082032]",1.0,"[19081421, 19090631, 19070231, 19090222]",1.0,"[19070231, 19081421, 19070311, 19090222]",0.6666666666666666
19070311_64PIX_2GS_S001L1E01C10.jpg,"[19092521, 19090631, 19070311, 19082032]",1.0,"[19092521, 19070311, 19090631, 19081632]",1.0,"[19081421, 19071821, 19072922, 19070311]",0.3333333333333333
19070231_64PIX_4GS_S001L1E01C10.jpg,"[19081632, 19082032, 19081421, 19070231]",1.0,"[19070231, 19080133, 19081421, 19082131]",1.0,"[19092711, 19070231, 19072922, 19082032]",0.8888888888888888
19070311_64PIX_8GS_S001L1E03C7.jpg,"[19070311, 19090222, 19082131, 19070231]",1.0,"[19070231, 19090222, 19070311, 19081632]",1.0,"[19072221, 19070231, 19071131, 19070311]",0.8888888888888888
19080133_32PIX_2GS_S001L1E02C7.jpg,"[19072221, 19080133, 19082131, 19090631]",1.0,"[19090222, 19071131, 19080133, 19070522]",0.7777777777777778,"[19090222, 19081421, 19090631, 19080133]",0.0
19082032_32PIX_8GS_S001L1E01C7.jpg,"[19071821, 19090222, 19070522, 19082032]",1.0,"[19071131, 19072922, 19071821, 19082032]",1.0,"[19071821, 19090222, 19070231, 19082032]",0.6666666666666666
19070231_16PIX_2GS_S001L1E01C7.jpg,"[19071131, 19071821, 19090222, 19070231]",1.0,"[19070231, 19092521, 19090222, 19092711]",1.0,"[19071131, 19070231, 19070311, 19070522]",0.7777777777777778
19070522_64PIX_2GS_S001L1E01C10.jpg,"[19070522, 19070311, 19081421, 19071131]",1.0,"[19071131, 19071821, 19092711, 19070522]",0.8888888888888888,"[19092521, 19070522, 19090631, 19081632]",0.1111111111111111
19071131_32PIX_8GS_S001L1E01C4.jpg,"[19090222, 19070311, 19071131, 19072922]",1.0,"[19092521, 19081421, 19071131, 19090222]",1.0,"[19082131, 19072922, 19071131, 19092711]",1.0
19070311_32PIX_2GS_S001L1E03C7.jpg,"[19081632, 19071821, 19092711, 19070311]",1.0,"[19092521, 19071131, 19090222, 19070311]",1.0,"[19072922, 19070522, 19071131, 19070311]",0.2222222222222222
19070311_64PIX_4GS_S001L1E01C4.jpg,"[19070311, 19081632, 19090631, 19082032]",1.0,"[19072221, 19092711, 19070311, 19082032]",1.0,"[19090222, 19090631, 19070311, 19081632]",0.7777777777777778
19082032_32PIX_4GS_S001L1E01C4.jpg,"[19082032, 19082131, 19072922, 19080133]",1.0,"[19072922, 19071131, 19082032, 19092521]",0.8888888888888888,"[19070311, 19090631, 19090222, 19082032]",0.3333333333333333
19081632_16PIX_2GS_S001L1E01C4.jpg,"[19082032, 19070522, 19081632, 19092711]",1.0,"[19081632, 19070311, 19070231, 19090631]",0.6666666666666666,"[19071131, 19072221, 19092711, 19081632]",0.0
19082131_16PIX_4GS_S001L1E03C7.jpg,"[19082131, 19090631, 19070311, 19092711]",1.0,"[19072221, 19092521, 19070231, 19082131]",0.1111111111111111,"[19081421, 19082131, 19070231, 19092521]",0.0
19070311_64PIX_8GS_S001L1E01C4.jpg,"[19071131, 19090631, 19070311, 19092521]",1.0,"[19092521, 19071821, 19070311, 19070231]",1.0,"[19070311, 19081632, 19071131, 19090222]",0.5555555555555556
19070522_16PIX_8GS_S001L1E01C7.jpg,"[19070522, 19081632, 19090631, 19092521]",1.0,"[19082032, 19070522, 19092711, 19071131]",0.0,"[19080133, 19070522, 19090222, 19092711]",0.0
19082131_64PIX_2GS_S001L1E01C4.jpg,"[19082131, 19092521, 19071131, 19090222]",1.0,"[19090222, 19082131, 19070522, 19080133]",0.1111111111111111,"[19082131, 19072922, 19081632, 19070231]",0.0
19072922_16PIX_4GS_S001L1E01C7.jpg,"[19070522, 19071131, 19071821, 19072922]",1.0,"[19072922, 19090631, 19092521, 19080133]",1.0,"[19072221, 19090222, 19072922, 19090631]",0.3333333333333333
19090222_64PIX_8GS_S001L1E02C7.jpg,"[19090222, 19070231, 19070311, 19072922]",1.0,"[19082131, 19071131, 19071821, 19090222]",1.0,"[19090222, 19081421, 19080133, 19092521]",1.0
19072922_16PIX_8GS_S001L1E01C4.jpg,"[19070522, 19072922, 19080133, 19070311]",1.0,"[19072922, 19082131, 19090631, 19070522]",1.0,"[19071821, 19071131, 19072922, 19070522]",0.3333333333333333
19071131_32PIX_2GS_S001L1E01C4.jpg,"[19090631, 19071131, 19081632, 19092521]",1.0,"[19082131, 19071821, 19071131, 19092711]",0.1111111111111111,"[19071131, 19082032, 19070231, 19071821]",0.0
19072922_64PIX_4GS_S001L1E02C7.jpg,"[19071131, 19070311, 19072922, 19080133]",1.0,"[19082131, 19071131, 19092521, 19072922]",1.0,"[19072922, 19071821, 19081632, 19072221]",0.6666666666666666
19082131_32PIX_8GS_S001L1E03C7.jpg,"[19070311, 19082131, 19092711, 19071131]",1.0,"[19072221, 19082032, 19082131, 19092521]",0.4444444444444444,"[19082131, 19070522, 19081421, 19082032]",0.0
19082032_32PIX_4GS_S001L1E02C7.jpg,"[19081632, 19082032, 19072221, 19080133]",1.0,"[19070522, 19082032, 19081421, 19081632]",0.8888888888888888,"[19070231, 19070522, 19082032, 19071821]",0.0
19090222_16PIX_2GS_S001L1E02C7.jpg,"[19072221, 19090222, 19081632, 19082032]",1.0,"[19090222, 19071131, 19080133, 19072922]",1.0,"[19081421, 19090222, 19070522, 19072922]",0.2222222222222222
19082131_32PIX_2GS_S001L1E03C7.jpg,"[19072922, 19092711, 19082131, 19071821]",1.0,"[19072922, 19072221, 19082131, 19070231]",1.0,"[19070231, 19082131, 19070311, 19081632]",0.0
19081421_64PIX_4GS_S001L1E03C7.jpg,"[19092521, 19081421, 19072922, 19090222]",1.0,"[19082032, 19092711, 19080133, 19081421]",1.0,"[19081421, 19090631, 19081632, 19070311]",1.0
19071131_64PIX_8GS_S001L1E01C10.jpg,"[19090222, 19071131, 19071821, 19082032]",1.0,"[19070522, 19082131, 19071131, 19092711]",1.0,"[19070311, 19090222, 19070522, 19071131]",1.0
19082131_16PIX_4GS_S001L1E01C4.jpg,"[19070311, 19092711, 19082131, 19090631]",1.0,"[19072922, 19092711, 19070311, 19082131]",0.8888888888888888,"[19092521, 19090222, 19082131, 19081632]",0.0
19071131_64PIX_2GS_S001L1E03C7.jpg,"[19071131, 19092521, 19072922, 19080133]",1.0,"[19092711, 19071131, 19070311, 19071821]",0.7777777777777778,"[19070231, 19082032, 19071131, 19072221]",0.0
19081421_32PIX_8GS_S001L1E02C7.jpg,"[19081421, 19092521, 19080133, 19070311]",1.0,"[19070231, 19081421, 19071821, 19090631]",1.0,"[19070522, 19072922, 19070311, 19081421]",1.0
19090631_16PIX_2GS_S001L1E01C10.jpg,"[19070522, 19080133, 19082131, 19090631]",1.0,"[19082032, 19090631, 19070311, 19092521]",0.6666666666666666,"[19090631, 19070231, 19092711, 19090222]",0.0
19081421_32PIX_4GS_S001L1E01C10.jpg,"[19081421, 19070311, 19092711, 19072922]",1.0,"[19081421, 19070522, 19080133, 19092521]",1.0,"[19071131, 19072922, 19081421, 19071821]",1.0
19080133_16PIX_8GS_S001L1E02C7.jpg,"[19080133, 19092521, 19090222, 19072221]",1.0,"[19071821, 19070231, 19072221, 19080133]",0.5555555555555556,"[19090222, 19081421, 19071131, 19080133]",0.0
19080133_64PIX_2GS_S001L1E01C7.jpg,"[19092521, 19080133, 19072922, 19090222]",1.0,"[19070311, 19080133, 19092521, 19082032]",1.0,"[19070522, 19072221, 19080133, 19090631]",0.6666666666666666
19071821_32PIX_4GS_S001L1E01C7.jpg,"[19071821, 19080133, 19071131, 19090631]",1.0,"[19071821, 19080133, 19092711, 19070522]",1.0,"[19090222, 19072922, 19071821, 19090631]",0.5555555555555556
19092711_16PIX_2GS_S001L1E01C4.jpg,"[19090631, 19092711, 19092521, 19072221]",1.0,"[19080133, 19092711, 19081421, 19070231]",0.0,"[19081421, 19071131, 19071821, 19092711]",0.0
19072922_16PIX_4GS_S001L1E01C4.jpg,"[19080133, 19090222, 19072922, 19082032]",1.0,"[19072922, 19092711, 19090631, 19081421]",1.0,"[19071131, 19070231, 19072922, 19071821]",0.0
19092711_32PIX_2GS_S001L1E01C4.jpg,"[19090631, 19072221, 19092711, 19082032]",1.0,"[19082032, 19092711, 19081421, 19071131]",0.7777777777777778,"[19070231, 19090222, 19092711, 19071131]",0.0
19092711_16PIX_8GS_S001L1E01C7.jpg,"[19082131, 19092711, 19081632, 19072221]",1.0,"[19092521, 19090631, 19092711, 19072922]",1.0,"[19090222, 19071131, 19092711, 19071821]",0.5555555555555556
19082131_64PIX_8GS_S001L1E03C7.jpg,"[19080133, 19092711, 19082131, 19070311]",1.0,"[19082131, 19072221, 19071821, 19092521]",0.5555555555555556,"[19070231, 19090222, 19082131, 19081421]",0.0
19081421_32PIX_8GS_S001L1E01C4.jpg,"[19080133, 19092521, 19081421, 19082032]",1.0,"[19090631, 19092711, 19082032, 19081421]",1.0,"[19081421, 19072221, 19090631, 19070311]",1.0
19080133_64PIX_4GS_S001L1E02C7.jpg,"[19080133, 19090222, 19081421, 19092711]",1.0,"[19092521, 19082131, 19072922, 19080133]",1.0,"[19071131, 19081421, 19080133, 19070522]",0.0
19071821_32PIX_2GS_S001L1E01C7.jpg,"[19080133, 19071821, 19071131, 19072922]",1.0,"[19071821, 19082131, 19071131, 19070522]",0.6666666666666666,"[19071821, 19092521, 19080133, 19072221]",0.0
19070522_16PIX_2GS_S001L1E02C7.jpg,"[19070522, 19072922, 19092521, 19082032]",1.0,"[19090631, 19072221, 19082032, 19070522]",0.6666666666666666,"[19070311, 19071131, 19081632, 19070522]",0.0
19070522_64PIX_4GS_S001L1E03C7.jpg,"[19072221, 19070522, 19090631, 19082032]",1.0,"[19070522, 19070311, 19081421, 19072221]",1.0,"[19072221, 19072922, 19070231, 19070522]",0.6666666666666666
19082032_16PIX_8GS_S001L1E01C10.jpg,"[19080133, 19082131, 19071821, 19082032]",1.0,"[19090222, 19082032, 19071821, 19072922]",0.6666666666666666,"[19071131, 19072221, 19082032, 19071821]",0.0
19081632_16PIX_4GS_S001L1E01C7.jpg,"[19081632, 19082131, 19090631, 19092521]",0.4444444444444444,"[19080133, 19081632, 19070522, 19071821]",0.0,"[19082131, 19070522, 19081632, 19071131]",0.0
19090222_64PIX_8GS_S001L1E01C7.jpg,"[19071131, 19090222, 19081421, 19090631]",1.0,"[19082131, 19072221, 19090222, 19092711]",1.0,"[19090222, 19070522, 19081421, 19071131]",1.0
19092521_64PIX_2GS_S001L1E03C7.jpg,"[19092521, 19080133, 19092711, 19090631]",1.0,"[19092521, 19072221, 19071821, 19072922]",0.8888888888888888,"[19090631, 19070231, 19092521, 19082032]",0.3333333333333333
19072922_32PIX_8GS_S001L1E01C10.jpg,"[19080133, 19072922, 19092711, 19070231]",1.0,"[19070522, 19072922, 19092711, 19080133]",1.0,"[19070311, 19072922, 19090222, 19071131]",0.7777777777777778
19092711_32PIX_4GS_S001L1E01C10.jpg,"[19072922, 19092711, 19090631, 19081421]",1.0,"[19071131, 19072922, 19092711, 19090222]",1.0,"[19070522, 19082032, 19092521, 19092711]",0.3333333333333333
19080133_32PIX_4GS_S001L1E01C4.jpg,"[19080133, 19082032, 19070311, 19082131]",1.0,"[19080133, 19072221, 19092711, 19090631]",1.0,"[19070231, 19072221, 19080133, 19081421]",0.0
19090222_64PIX_8GS_S001L1E01C4.jpg,"[19070522, 19090222, 19082131, 19092711]",1.0,"[19070231, 19072221, 19071131, 19090222]",1.0,"[19070522, 19090222, 19092711, 19070231]",0.8888888888888888
19070522_32PIX_2GS_S001L1E02C7.jpg,"[19092521, 19070522, 19071131, 19081632]",1.0,"[19070522, 19070311, 19081421, 19072221]",0.8888888888888888,"[19080133, 19070522, 19081632, 19090222]",0.0
19090222_64PIX_4GS_S001L1E02C7.jpg,"[19092711, 19071821, 19090222, 19082131]",1.0,"[19090631, 19070311, 19071131, 19090222]",1.0,"[19081421, 19090222, 19072922, 19092521]",1.0
19090222_16PIX_2GS_S001L1E03C7.jpg,"[19080133, 19071131, 19090222, 19081421]",1.0,"[19070231, 19090222, 19081632, 19090631]",1.0,"[19071821, 19090222, 19092521, 19070311]",0.5555555555555556
19081421_16PIX_4GS_S001L1E01C4.jpg,"[19090222, 19092521, 19081421, 19080133]",1.0,"[19092521, 19081421, 19071821, 19090222]",1.0,"[19081421, 19090631, 19082032, 19070522]",0.2222222222222222
19080133_32PIX_8GS_S001L1E03C7.jpg,"[19080133, 19090222, 19070522, 19070311]",1.0,"[19092521, 19080133, 19070311, 19090631]",1.0,"[19070522, 19071131, 19082032, 19080133]",0.0
19070231_64PIX_2GS_S001L1E02C7.jpg,"[19092711, 19081421, 19090222, 19070231]",1.0,"[19092711, 19090222, 19070231, 19071131]",0.8888888888888888,"[19071131, 19071821, 19090631, 19070231]",0.2222222222222222
19082032_16PIX_8GS_S001L1E02C7.jpg,"[19070522, 19081632, 19082032, 19090631]",1.0,"[19090222, 19082032, 19070311, 19082131]",0.8888888888888888,"[19071131, 19072221, 19082131, 19082032]",0.0
19071131_16PIX_4GS_S001L1E01C4.jpg,"[19081421, 19081632, 19080133, 19071131]",1.0,"[19090631, 19070311, 19071131, 19090222]",1.0,"[19071821, 19071131, 19072221, 19082032]",0.5555555555555556
19080133_32PIX_2GS_S001L1E01C4.jpg,"[19071131, 19072221, 19072922, 19080133]",1.0,"[19071131, 19080133, 19072922, 19090222]",1.0,"[19070231, 19080133, 19090631, 19082032]",0.4444444444444444
19071131_64PIX_8GS_S001L1E02C7.jpg,"[19090631, 19071131, 19090222, 19092711]",1.0,"[19071131, 19080133, 19081421, 19071821]",1.0,"[19072922, 19071131, 19070231, 19070311]",1.0
19090222_16PIX_2GS_S001L1E01C10.jpg,"[19071821, 19071131, 19090222, 19082131]",1.0,"[19070522, 19071821, 19090631, 19090222]",0.7777777777777778,"[19080133, 19072221, 19081421, 19090222]",0.0
19090222_64PIX_2GS_S001L1E02C7.jpg,"[19092521, 19081632, 19090222, 19071131]",1.0,"[19070311, 19082131, 19090222, 19081421]",1.0,"[19072221, 19070311, 19090222, 19081421]",0.7777777777777778
19081421_16PIX_8GS_S001L1E03C7.jpg,"[19070231, 19081421, 19082032, 19090631]",1.0,"[19090222, 19070311, 19081421, 19080133]",1.0,"[19081421, 19070311, 19090631, 19082032]",1.0
19090631_32PIX_4GS_S001L1E01C10.jpg,"[19092521, 19092711, 19090631, 19080133]",1.0,"[19092711, 19081632, 19082032, 19090631]",0.1111111111111111,"[19070522, 19070231, 19082032, 19090631]",0.0
19092711_64PIX_4GS_S001L1E01C4.jpg,"[19090631, 19072221, 19092711, 19080133]",1.0,"[19071821, 19092711, 19082131, 19072221]",1.0,"[19092711, 19072922, 19082131, 19070311]",0.7777777777777778
19072221_32PIX_8GS_S001L1E01C10.jpg,"[19081421, 19070311, 19070522, 19072221]",1.0,"[19072221, 19081421, 19092521, 19082131]",1.0,"[19072221, 19072922, 19092711, 19090631]",0.6666666666666666
19071821_32PIX_8GS_S001L1E01C7.jpg,"[19070231, 19080133, 19090222, 19071821]",1.0,"[19071131, 19081421, 19071821, 19092711]",1.0,"[19072922, 19092521, 19071821, 19090631]",0.4444444444444444
19070522_32PIX_2GS_S001L1E01C4.jpg,"[19082032, 19090222, 19070522, 19082131]",1.0,"[19070311, 19071131, 19090222, 19070522]",1.0,"[19090631, 19082131, 19090222, 19070522]",0.0
19070231_64PIX_4GS_S001L1E01C7.jpg,"[19072221, 19092711, 19082032, 19070231]",1.0,"[19070231, 19092711, 19081421, 19090631]",1.0,"[19070231, 19081421, 19081632, 19071821]",0.8888888888888888
19071131_16PIX_2GS_S001L1E01C4.jpg,"[19081632, 19071131, 19092521, 19082131]",1.0,"[19092711, 19071131, 19070231, 19092521]",0.0,"[19080133, 19070231, 19071821, 19071131]",0.0
19072922_32PIX_4GS_S001L1E02C7.jpg,"[19072922, 19070231, 19081632, 19082131]",1.0,"[19092521, 19081421, 19080133, 19072922]",1.0,"[19072922, 19071821, 19081632, 19090222]",0.5555555555555556
19072922_64PIX_8GS_S001L1E01C7.jpg,"[19081632, 19081421, 19070311, 19072922]",1.0,"[19081632, 19072922, 19070522, 19071131]",1.0,"[19071131, 19072922, 19070231, 19072221]",0.8888888888888888
19090631_16PIX_4GS_S001L1E01C4.jpg,"[19072922, 19081421, 19092521, 19090631]",1.0,"[19070311, 19090631, 19072922, 19072221]",0.2222222222222222,"[19081632, 19082032, 19090631, 19071131]",0.0
19072922_16PIX_8GS_S001L1E02C7.jpg,"[19070311, 19072922, 19071821, 19081421]",1.0,"[19070231, 19072922, 19090631, 19071131]",1.0,"[19072922, 19090631, 19081632, 19090222]",0.0
19082032_64PIX_2GS_S001L1E01C7.jpg,"[19071131, 19070311, 19082032, 19072922]",1.0,"[19070311, 19070522, 19081421, 19082032]",1.0,"[19081421, 19072221, 19082032, 19090631]",0.7777777777777778
19081421_32PIX_2GS_S001L1E03C7.jpg,"[19071821, 19081421, 19080133, 19092711]",1.0,"[19072221, 19081421, 19092521, 19090222]",0.7777777777777778,"[19090631, 19090222, 19081421, 19082131]",0.0
19072922_64PIX_2GS_S001L1E01C10.jpg,"[19081632, 19071131, 19072922, 19072221]",1.0,"[19072221, 19092711, 19072922, 19082032]",1.0,"[19070231, 19081421, 19092711, 19072922]",0.3333333333333333
19080133_16PIX_4GS_S001L1E01C7.jpg,"[19090631, 19072221, 19070311, 19080133]",1.0,"[19070231, 19071131, 19070522, 19080133]",0.7777777777777778,"[19070231, 19071821, 19092521, 19080133]",0.0
19081632_16PIX_2GS_S001L1E01C7.jpg,"[19081421, 19081632, 19071821, 19082032]",1.0,"[19082032, 19081632, 19072922, 19082131]",1.0,"[19070231, 19092711, 19070311, 19081632]",0.0
19090631_64PIX_8GS_S001L1E01C4.jpg,"[19081421, 19081632, 19090631, 19072221]",1.0,"[19071131, 19071821, 19092711, 19090631]",1.0,"[19092711, 19090222, 19090631, 19082032]",0.6666666666666666
19070311_32PIX_8GS_S001L1E01C4.jpg,"[19081632, 19082131, 19081421, 19070311]",1.0,"[19070311, 19081632, 19090631, 19070522]",0.8888888888888888,"[19071821, 19090222, 19070522, 19070311]",0.0
19082131_64PIX_4GS_S001L1E01C7.jpg,"[19092521, 19090631, 19080133, 19082131]",1.0,"[19081632, 19080133, 19071821, 19082131]",0.8888888888888888,"[19070311, 19082131, 19090222, 19081421]",0.0
19070522_16PIX_8GS_S001L1E01C4.jpg,"[19072922, 19092521, 19070522, 19090222]",1.0,"[19090631, 19070522, 19092521, 19072221]",1.0,"[19081632, 19080133, 19082032, 19070522]",0.0
19071821_32PIX_4GS_S001L1E01C4.jpg,"[19081632, 19080133, 19071821, 19092521]",1.0,"[19071821, 19071131, 19090222, 19090631]",0.8888888888888888,"[19081421, 19071821, 19072221, 19072922]",0.0
19081632_64PIX_8GS_S001L1E01C7.jpg,"[19081632, 19090631, 19082131, 19080133]",0.6666666666666666,"[19070311, 19081421, 19081632, 19090222]",0.0,"[19090222, 19081632, 19081421, 19071821]",0.0
19090631_32PIX_8GS_S001L1E02C7.jpg,"[19092711, 19090631, 19081632, 19070311]",0.3333333333333333,"[19082032, 19090631, 19082131, 19070522]",0.0,"[19072221, 19070522, 19082131, 19090631]",0.0
19081421_16PIX_4GS_S001L1E02C7.jpg,"[19081421, 19090631, 19072922, 19082131]",1.0,"[19081632, 19081421, 19072922, 19082131]",1.0,"[19081421, 19070311, 19070522, 19092521]",0.3333333333333333
19081632_32PIX_2GS_S001L1E01C10.jpg,"[19072922, 19082032, 19092521, 19081632]",1.0,"[19082032, 19071131, 19071821, 19081632]",1.0,"[19090631, 19070522, 19082131, 19081632]",0.2222222222222222
19070311_64PIX_4GS_S001L1E01C10.jpg,"[19092521, 19070311, 19070522, 19072221]",1.0,"[19070311, 19082131, 19092521, 19070231]",1.0,"[19070231, 19070311, 19090631, 19081632]",0.5555555555555556
19092711_64PIX_2GS_S001L1E01C10.jpg,"[19071821, 19081632, 19072922, 19092711]",1.0,"[19081632, 19092711, 19082032, 19072221]",0.7777777777777778,"[19071131, 19070231, 19092711, 19070522]",0.0
19092521_16PIX_8GS_S001L1E03C7.jpg,"[19082131, 19090631, 19070311, 19092521]",1.0,"[19090222, 19072922, 19092521, 19090631]",0.0,"[19082032, 19081421, 19092711, 19092521]",0.0
19080133_16PIX_2GS_S001L1E03C7.jpg,"[19080133, 19071821, 19070522, 19092711]",1.0,"[19081421, 19092711, 19090631, 19080133]",0.7777777777777778,"[19090222, 19082131, 19080133, 19081421]",0.0
19081632_32PIX_4GS_S001L1E01C10.jpg,"[19072922, 19092711, 19081632, 19070311]",1.0,"[19072922, 19071131, 19082032, 19081632]",0.1111111111111111,"[19090222, 19081632, 19071131, 19070522]",0.0
19070311_16PIX_2GS_S001L1E01C7.jpg,"[19081632, 19092521, 19070311, 19090631]",1.0,"[19082032, 19081421, 19070311, 19072221]",0.7777777777777778,"[19080133, 19090222, 19070311, 19072922]",0.0
19070522_64PIX_8GS_S001L1E01C4.jpg,"[19082131, 19071821, 19070522, 19072922]",1.0,"[19081632, 19081421, 19090222, 19070522]",1.0,"[19082032, 19070311, 19070522, 19080133]",0.8888888888888888
19072221_64PIX_4GS_S001L1E01C4.jpg,"[19092711, 19070231, 19090631, 19072221]",1.0,"[19081632, 19090222, 19072221, 19092711]",1.0,"[19072221, 19072922, 19090631, 19070522]",0.7777777777777778
19090222_16PIX_8GS_S001L1E01C7.jpg,"[19080133, 19071131, 19070311, 19090222]",1.0,"[19070522, 19090222, 19070231, 19081632]",1.0,"[19090631, 19080133, 19090222, 19071821]",0.7777777777777778
19070231_16PIX_4GS_S001L1E03C7.jpg,"[19070231, 19071131, 19092711, 19090222]",1.0,"[19082131, 19072221, 19082032, 19070231]",1.0,"[19082131, 19090222, 19070522, 19070231]",0.6666666666666666
19072221_64PIX_2GS_S001L1E02C7.jpg,"[19070522, 19082131, 19072221, 19090631]",1.0,"[19080133, 19072221, 19092711, 19071821]",1.0,"[19072221, 19070522, 19072922, 19070231]",0.6666666666666666
19082131_32PIX_2GS_S001L1E01C4.jpg,"[19082032, 19072221, 19082131, 19092711]",1.0,"[19081632, 19072221, 19080133, 19082131]",0.3333333333333333,"[19070231, 19092521, 19082131, 19081632]",0.0
19082131_32PIX_4GS_S001L1E01C10.jpg,"[19072221, 19081632, 19070522, 19082131]",1.0,"[19071131, 19082131, 19071821, 19082032]",1.0,"[19092521, 19081421, 19071131, 19082131]",0.1111111111111111
19070311_32PIX_8GS_S001L1E02C7.jpg,"[19081632, 19070311, 19081421, 19090631]",1.0,"[19070522, 19092711, 19070311, 19090222]",0.8888888888888888,"[19070311, 19082032, 19071131, 19082131]",0.1111111111111111
19092711_32PIX_8GS_S001L1E02C7.jpg,"[19071821, 19092711, 19090222, 19072922]",1.0,"[19090222, 19070522, 19092711, 19080133]",1.0,"[19082032, 19092711, 19080133, 19071131]",0.7777777777777778
19071131_64PIX_4GS_S001L1E02C7.jpg,"[19070522, 19072922, 19092711, 19071131]",1.0,"[19090631, 19071131, 19092711, 19092521]",1.0,"[19071821, 19092711, 19081421, 19071131]",1.0
19081421_32PIX_4GS_S001L1E03C7.jpg,"[19070311, 19081421, 19090631, 19092521]",1.0,"[19081421, 19080133, 19092521, 19072922]",1.0,"[19080133, 19081421, 19071131, 19072221]",1.0
19070311_16PIX_8GS_S001L1E01C4.jpg,"[19070231, 19092711, 19090631, 19070311]",1.0,"[19082131, 19080133, 19071131, 19070311]",0.3333333333333333,"[19092521, 19070311, 19072922, 19070522]",0.0
19092521_64PIX_2GS_S001L1E01C4.jpg,"[19092521, 19081421, 19072922, 19081632]",1.0,"[19082131, 19071821, 19092711, 19092521]",0.2222222222222222,"[19092521, 19090222, 19090631, 19082032]",0.0
19071821_16PIX_2GS_S001L1E02C7.jpg,"[19071131, 19082032, 19071821, 19092521]",1.0,"[19072922, 19071131, 19071821, 19072221]",0.2222222222222222,"[19072221, 19092711, 19071821, 19092521]",0.0
19090222_16PIX_4GS_S001L1E01C10.jpg,"[19082131, 19090222, 19090631, 19092521]",1.0,"[19072922, 19070231, 19090222, 19082032]",0.3333333333333333,"[19081421, 19072922, 19082032, 19090222]",0.0
19071131_64PIX_8GS_S001L1E03C7.jpg,"[19072922, 19070231, 19080133, 19071131]",1.0,"[19071131, 19072922, 19090222, 19071821]",1.0,"[19070522, 19082032, 19082131, 19071131]",1.0
19081632_32PIX_2GS_S001L1E03C7.jpg,"[19072221, 19081421, 19081632, 19071131]",1.0,"[19071821, 19081632, 19071131, 19081421]",0.7777777777777778,"[19070231, 19072221, 19092711, 19081632]",0.0
19080133_16PIX_8GS_S001L1E01C7.jpg,"[19090631, 19080133, 19072221, 19070522]",1.0,"[19092521, 19080133, 19090222, 19071821]",0.8888888888888888,"[19070522, 19070231, 19072922, 19080133]",0.2222222222222222
19092521_64PIX_4GS_S001L1E01C10.jpg,"[19092521, 19070311, 19092711, 19081421]",1.0,"[19082131, 19090631, 19082032, 19092521]",1.0,"[19092521, 19071131, 19081421, 19070231]",0.4444444444444444
19092521_32PIX_8GS_S001L1E01C7.jpg,"[19092711, 19071131, 19092521, 19080133]",1.0,"[19082032, 19072922, 19070231, 19092521]",0.6666666666666666,"[19090222, 19072221, 19072922, 19092521]",0.0
19082032_16PIX_4GS_S001L1E03C7.jpg,"[19092521, 19072221, 19082032, 19082131]",1.0,"[19070311, 19082032, 19081421, 19072221]",0.1111111111111111,"[19080133, 19070522, 19082032, 19070311]",0.0
19090222_32PIX_2GS_S001L1E03C7.jpg,"[19090631, 19070311, 19090222, 19082131]",1.0,"[19090222, 19092521, 19081632, 19070231]",1.0,"[19090222, 19081421, 19070522, 19071131]",0.0
19072221_64PIX_2GS_S001L1E01C4.jpg,"[19090222, 19082032, 19072221, 19072922]",1.0,"[19082131, 19090631, 19072221, 19072922]",1.0,"[19070522, 19072221, 19070231, 19071131]",0.4444444444444444
19072922_16PIX_2GS_S001L1E03C7.jpg,"[19071131, 19081632, 19072922, 19092711]",1.0,"[19072221, 19072922, 19070311, 19082032]",0.7777777777777778,"[19082131, 19081421, 19072922, 19072221]",0.0
